accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp,Activity
-0.349074,2.939138,7.295379,0.452073,0.121387,-0.235734,59:45.3,1
0.236658,3.146158,9.826615,-0.145152,-0.320939,0.178513,59:45.4,1
-0.451311,2.369872,11.180251,-0.691879,0.308803,-0.039673,59:45.5,1
-0.929268,2.53887,10.272538,-0.399074,-0.042599,0.085121,59:45.6,1
-0.421823,1.187481,8.19905,0.214134,0.269078,-0.149449,59:45.7,1
-0.426014,2.210902,7.123087,0.176789,0.206826,0.051228,59:45.8,1
-0.305515,2.686463,9.06006,-0.025678,0.046058,0.108095,59:45.9,1
-0.072898,2.637665,11.926748,-0.081291,0.205643,0.263872,59:46.0,1
0.017514,0.484243,14.245127,0.203896,0.304054,0.101024,59:46.1,1
0.330513,0.605042,10.278077,-0.018906,-0.375427,0.142671,59:46.2,1
0.102686,1.828747,6.787485,-0.022974,-0.33186,0.05952,59:46.3,1
-0.372276,2.588866,8.029453,0.457539,0.00616,-0.204041,59:46.4,1
0.000299,2.983446,10.320289,0.158068,-0.658862,-0.168174,59:46.5,1
-1.947001,3.20244,11.418256,0.354098,-0.025241,-0.336072,59:46.6,1
-0.645757,1.641636,9.275911,-0.338624,-0.08254,-0.03168,59:46.7,1
-0.722547,1.544339,8.118667,0.142595,0.086442,-0.104048,59:46.8,1
-0.529,1.79851,8.227491,-0.028328,0.237898,0.085388,59:46.9,1
-0.088466,2.072889,8.231982,0.058142,0.320525,0.021656,59:47.0,1
-0.916095,2.751877,11.63231,-0.362263,0.244061,0.406861,59:47.1,1
-1.187181,2.135459,12.427307,-0.286831,0.580928,0.302652,59:47.2,1
-0.313598,1.725163,10.32927,-0.165967,-0.539339,0.138028,59:47.3,1
-0.159868,1.363215,9.072783,0.210457,0.002612,-0.078374,59:47.4,1
0.508193,1.346001,9.345666,0.401277,-0.06301,-0.147135,33:01.8,1
0.062869,1.735192,9.834848,-0.003145,-0.333601,-0.145404,33:01.9,1
-0.285456,1.225202,9.942774,0.6906,0.159461,-0.250855,33:02.0,1
-0.685275,2.224973,9.16065,-0.096959,0.086684,-0.185863,33:02.1,1
-0.350421,2.22183,8.866961,-0.012447,0.042402,-0.263864,33:02.2,1
-0.128583,2.473007,8.733289,-0.183079,-0.151914,0.10073,33:02.3,1
-0.067809,2.391876,9.539063,0.074206,0.040939,0.009205,33:02.4,1
-0.23097,2.564916,11.216775,-0.667305,-0.121405,0.176961,33:02.5,1
0.983605,1.050665,11.222014,-0.080482,0.337696,0.182562,33:02.6,1
0.365839,-0.183668,11.379486,0.063374,-0.224368,0.226954,33:02.7,1
0.221839,0.592318,9.089997,-0.051589,-0.193237,0.076334,33:02.8,1
0.440684,0.619113,8.441995,0.074629,-0.01218,-0.125435,33:02.9,1
0.503253,1.248254,7.91075,-0.262328,0.053483,-0.164751,33:03.0,1
0.955762,1.107547,10.505304,-0.038998,0.102246,-0.225072,33:03.1,1
0.024848,0.159568,11.431279,-0.025537,0.119162,-0.241088,33:03.2,1
0.633932,-0.570164,11.274405,0.144803,-0.030246,-0.133934,33:03.3,1
-0.223336,0.493673,9.010812,0.117773,-0.040014,-0.047744,33:03.4,1
0.200134,1.570384,6.95843,-0.239352,-0.225326,0.037639,33:03.5,1
0.379311,1.977837,8.520282,0.030505,-0.276249,-0.174066,33:03.6,1
0.386347,1.890119,11.572585,-0.118821,-0.110025,0.399277,33:03.7,1
0.771496,0.427062,13.214071,0.228198,-0.119474,0.171425,33:03.8,1
0.626298,0.94229,10.578502,0.266503,-0.113813,-0.053208,33:03.9,1
0.866847,0.705034,7.667505,0.161943,0.006541,-0.096699,33:04.0,1
0.802332,1.503623,6.786138,-0.682981,0.304273,0.132323,33:04.1,1
1.545985,1.363964,9.971065,-0.562513,0.149101,0.220095,33:04.2,1
0.642015,1.169668,11.562106,0.115089,0.011829,-0.268142,33:04.3,1
0.896186,0.855621,9.304651,0.255167,0.034765,-0.160655,33:04.4,1
0.339494,0.659229,9.614057,0.351853,0.024051,-0.18237,33:04.5,1
0.789608,1.129252,6.765331,-0.109126,-0.014973,-0.181355,33:04.6,1
0.911155,2.01002,8.235574,0.286237,-0.303355,-0.224183,33:04.7,1
1.240321,1.831741,12.184961,0.049492,-0.204252,0.200433,33:04.8,1
1.241818,0.036674,13.813275,0.120021,-0.130465,0.033622,33:04.9,1
0.850232,0.902922,10.770702,0.17274,-0.002113,0.005199,33:05.0,1
1.138832,0.318538,7.267986,-0.047713,-0.279703,0.133807,33:05.1,1
0.950224,1.563499,7.407646,-0.507554,0.399714,-0.005944,33:05.2,1
1.523382,1.674418,10.164762,-0.551225,0.114483,0.206933,33:05.3,1
1.352288,1.896706,10.334659,-0.018098,0.100268,-0.165472,33:05.4,1
0.406854,1.292562,9.619446,0.139755,-0.031059,-7.00E-05,33:05.5,1
0.819097,0.420476,8.804691,0.134519,0.301946,-0.019585,33:05.6,1
0.495619,1.804498,6.805598,0.111064,-0.229791,-0.213426,33:05.7,1
0.755329,1.593436,9.59819,0.515192,-0.032541,-0.337081,33:05.8,1
1.483266,1.640738,11.763288,-0.312877,-0.392779,0.389916,33:05.9,1
1.882485,-0.830174,12.728331,0.213602,-0.122192,-0.051896,33:06.0,1
1.228944,0.426463,10.309062,0.060955,0.075332,-0.094491,33:06.1,1
0.846639,0.791554,6.516399,0.099374,-0.069646,0.0974,33:06.2,1
0.774489,1.819915,8.938812,-0.628565,0.286989,0.000468,33:06.3,1
1.565894,2.449057,10.1706,-0.737053,0.070811,0.034544,33:06.4,1
0.669408,1.278342,12.706776,-0.058729,0.271081,-0.168896,33:06.5,1
-0.364492,1.503923,10.252929,0.091533,0.102776,0.053649,33:06.6,1
0.89948,0.39892,7.766599,0.304603,0.11841,0.013548,33:06.8,1
0.451611,1.900298,6.780899,0.307301,-0.004502,-0.104484,33:06.9,1
1.356779,1.533561,9.176218,0.454604,-0.118388,-0.194367,33:07.0,1
2.098486,1.718576,12.128379,-0.219888,-0.402772,0.275808,33:07.1,1
2.008523,0.338895,11.583362,0.146107,-0.20037,0.036112,33:07.2,1
1.427581,0.36554,9.742191,0.299204,-0.166423,-0.102914,33:07.3,1
1.238075,1.027463,6.841373,0.018596,0.030248,-0.043195,33:07.4,1
1.470392,1.671873,8.964109,-0.442301,0.244098,-0.002316,33:07.5,1
1.59179,1.276246,11.907289,-0.611567,0.078828,0.138613,33:07.6,1
1.272354,1.417103,12.308005,0.092782,0.207606,-0.337074,33:07.7,1
-0.080832,1.765728,10.485994,0.221109,0.016313,-0.092617,33:07.8,1
1.396296,0.851729,7.111561,0.130427,0.248578,0.101201,33:07.9,1
0.777783,1.861828,7.295529,-0.223342,0.050025,0.121152,33:08.0,1
0.87508,2.246678,10.105336,0.255055,0.276706,-0.062237,33:08.1,1
2.238295,1.882635,10.176288,0.071551,-0.443129,0.260633,33:08.2,1
1.663341,0.810714,10.17569,0.231239,-0.146434,0.10665,33:08.3,1
1.666035,0.191152,8.465197,0.194168,-0.008459,-0.062438,33:08.4,1
1.054407,1.195264,6.966663,-0.067178,-0.372069,0.055367,33:08.5,1
1.984124,1.742826,8.465197,-0.0355,0.1675,-0.240309,33:08.6,1
2.143093,0.008233,13.597274,-0.423793,-0.231083,0.065109,33:08.7,1
1.113534,1.313519,12.57026,0.228872,0.462204,-0.232927,33:08.8,1
0.847987,0.696502,9.903256,0.056754,0.071673,0.079448,33:08.9,1
1.183289,1.323548,7.346273,-0.068766,0.366886,0.111301,33:09.0,1
0.724044,2.00523,7.512278,-0.357348,0.082056,0.287758,33:09.1,1
1.511856,2.39981,10.602751,0.202759,0.480422,0.116037,33:09.2,1
1.662443,1.939666,11.800112,0.321727,-0.392479,0.182984,33:09.3,1
1.515149,2.456691,8.937015,0.124964,-0.263544,0.021336,33:09.4,1
1.455872,0.935704,7.75687,0.26048,-0.025907,-0.216688,33:09.5,1
1.200803,1.758842,6.650221,-0.204114,-0.35465,-0.023565,33:09.6,1
2.362836,1.497336,9.849967,0.431459,-0.172099,-0.318923,33:09.7,1
1.861679,1.996698,11.244766,0.044864,0.069237,-0.254663,33:09.8,1
1.697021,1.056653,10.060579,-0.101931,0.031995,-0.130568,33:09.9,1
1.264271,-0.223485,9.990225,-0.044643,0.231147,0.033232,33:10.0,1
1.018033,1.834286,6.266269,-0.423013,0.376196,0.097678,33:10.1,1
0.74036,2.387834,8.161628,-0.608142,0.249759,0.41521,33:10.2,1
1.925596,1.815275,13.011991,0.050211,0.456617,0.203413,33:10.3,1
2.3802,0.518971,12.453802,0.206137,-0.257428,0.139995,33:10.4,1
1.953737,0.371378,10.020911,0.122099,-0.298775,0.007428,33:10.5,1
1.620081,0.6974,7.172485,0.281531,-0.122431,-0.10184,33:10.6,1
1.416804,2.065106,7.790849,-0.00491,-0.4129,-0.114945,33:10.7,1
2.740052,1.786685,10.694062,0.393923,0.207735,-0.363297,33:10.8,1
0.736469,2.302811,11.041788,-0.201427,-0.15901,0.018641,33:10.9,1
1.14467,1.909579,9.057365,0.087912,0.116593,-0.229078,33:11.0,1
1.319656,1.159938,8.325387,-0.002935,0.114056,0.048355,33:11.1,1
0.795596,1.72172,7.319329,-0.192486,0.212642,0.133023,33:11.2,1
1.398542,1.852997,10.380464,-0.342706,-0.104371,0.358603,33:11.3,1
3.094216,0.942889,11.522439,-0.16453,0.551169,0.181827,33:11.4,1
1.906885,1.208587,11.109298,0.052548,-0.280351,0.122015,33:11.5,1
2.304907,-0.224533,8.701705,0.113572,-0.128149,-0.086794,33:11.6,1
1.338367,1.059347,6.99211,0.02391,-0.131434,-0.122707,33:11.7,1
1.763034,2.16884,8.207133,0.081294,-0.515771,-0.101717,33:11.8,1
1.808389,0.757575,13.214221,0.159976,0.236256,-0.232286,33:11.9,1
2.002536,0.396376,12.465478,-0.183513,-0.153384,-0.054889,33:12.0,1
0.558938,1.7072,10.163265,0.208329,0.333756,-0.155223,33:12.1,1
0.896486,1.179547,7.533384,0.0289,0.102064,0.116565,33:12.2,1
0.849034,1.836381,7.399862,-0.215164,0.236357,0.167806,33:12.3,1
1.765279,2.266886,9.920321,-0.417473,0.029857,0.370164,33:12.4,1
2.219135,2.274969,11.322904,-0.172439,0.573636,0.339882,33:12.5,1
2.040407,1.340762,9.428593,0.067513,-0.389619,0.209357,33:12.6,1
1.196462,1.124462,7.419321,0.068622,0.02351,0.072269,33:12.7,1
1.289419,1.504821,6.646179,0.467125,-0.026268,-0.099457,33:12.8,1
2.461781,0.647703,10.287058,0.213212,-0.403833,-0.28636,33:12.9,1
1.937421,0.49068,13.049563,0.700627,0.383604,-0.367551,33:13.0,1
2.053879,-0.397873,11.743529,-0.664168,-0.44339,0.04979,33:13.1,1
0.852178,0.389041,10.490485,-0.129647,0.095635,-0.29502,33:13.2,1
1.099164,1.803001,6.183342,-0.040934,0.331445,-0.138424,33:13.3,1
1.273701,2.094894,7.173682,-0.196398,0.204765,0.069958,33:13.4,1
2.198927,2.452201,11.30539,-0.738863,0.041565,0.73444,33:13.5,1
2.96204,1.229693,12.188554,-0.470608,0.544209,0.518426,33:13.6,1
1.732797,1.360072,10.667567,-0.015319,-0.451502,0.12646,33:13.7,1
1.390459,1.07222,7.390581,0.165072,-0.132545,0.032957,33:13.8,1
1.412463,2.023642,6.51131,0.476377,0.093473,-0.138931,33:13.9,1
2.829117,1.315165,10.48809,0.286447,-0.147924,-0.108281,33:14.0,1
2.339934,1.656455,11.108999,0.513684,-0.05438,-0.136191,33:14.1,1
1.429378,1.228196,9.561966,0.201052,0.206335,-0.182408,33:14.2,1
1.302442,0.854573,8.507409,0.127658,-0.052411,-0.255809,33:14.3,1
1.133293,1.998045,6.472391,-0.016356,-0.001111,-0.245495,33:14.4,1
1.397943,2.218087,9.43473,-0.3857,-0.100155,0.383314,33:14.5,1
2.742447,1.747167,11.691737,-0.201823,0.280287,0.501222,33:14.6,1
2.485432,-0.277523,12.987742,-0.115854,0.20017,0.402097,33:14.7,1
2.448309,0.347877,10.291998,-0.065389,-0.29996,0.175595,33:14.8,1
1.336122,1.2502,7.232061,0.10241,-0.049754,-0.000804,33:14.9,1
1.655108,1.654958,8.027806,-0.0263,0.060775,-0.052807,33:15.0,1
2.536026,2.003883,11.119028,0.002581,-0.434632,-0.002405,33:15.1,1
1.456172,2.067501,11.736793,-0.262918,-0.200492,-0.075615,33:15.2,1
0.89903,2.18815,9.14164,-0.015242,0.038109,0.076058,33:15.3,1
1.685944,0.337698,8.01628,0.365414,0.334809,-0.28254,33:15.4,1
1.117875,1.848656,6.736441,-0.101956,0.037325,0.13531,33:15.5,1
1.560206,2.026187,9.245075,0.018988,0.175099,0.205807,33:15.6,1
3.352578,1.725911,11.289823,0.359563,0.186817,-0.036628,33:15.7,1
2.83256,-0.396525,12.325369,0.093748,-0.612384,0.096198,33:15.8,1
2.466271,0.320933,7.774832,0.078234,0.206438,0.18931,33:15.9,1
1.414409,0.905467,7.526648,0.097854,0.01565,-0.010426,33:16.0,1
1.936822,1.247955,8.132139,0.098184,0.101999,0.044906,33:16.1,1
2.040257,1.013692,13.384567,-0.66577,-0.015276,0.333147,33:16.2,1
2.0678,-0.722547,14.228063,-0.182154,0.07603,0.221974,33:16.3,1
0.502355,0.958756,10.811567,-0.178528,0.019668,0.195546,33:16.4,1
1.143772,1.046923,6.303093,0.116569,-0.10331,0.015185,33:16.5,1
0.82209,1.795067,7.281308,0.58755,-0.683722,-0.557335,33:16.6,1
1.059048,2.442171,10.118508,-0.191278,0.380511,-0.032935,33:16.7,1
1.851949,2.410288,11.421399,0.481646,0.263073,-0.456936,33:16.8,1
1.928889,2.222279,8.855734,-0.04303,0.041651,-0.129411,33:16.9,1
2.159409,-0.04311,8.049661,-0.248637,-0.043827,0.141746,33:17.0,1
0.965792,1.517694,7.053482,0.271638,-0.07679,0.044987,33:17.1,1
1.982777,1.592239,8.944051,-0.139565,0.022837,0.06513,33:17.2,1
2.14938,0.369432,13.569881,-0.839738,-0.149203,0.26856,33:17.3,1
1.852248,-0.467478,12.707076,0.238476,0.012278,0.172715,33:17.4,1
0.405507,0.812061,10.375075,0.49387,-0.266597,0.546113,33:17.5,1
0.946182,1.491648,6.430927,0.335996,-0.311339,0.445655,33:17.6,1
1.132695,1.84177,7.723639,0.192557,-0.257703,0.147221,33:17.7,1
0.85098,3.086731,11.585907,-0.077167,-0.170236,-0.022056,33:17.8,1
2.288591,1.803599,11.118429,0.004286,0.557359,-0.015331,33:17.9,1
1.383124,1.56754,10.349778,-0.359346,0.000863,0.041813,33:18.0,1
1.461112,0.939446,7.012617,0.291229,0.104975,-0.310845,33:18.1,1
1.121767,2.188449,6.872209,0.163561,0.033908,-0.218265,33:18.2,1
2.314188,1.737587,10.307116,0.205163,0.250131,-0.123634,33:18.3,1
2.021995,1.813179,11.201506,0.016567,-0.127283,-0.207989,33:18.4,1
1.535208,1.141526,10.054891,-0.126588,0.28402,-0.250272,33:18.5,1
1.212928,0.128882,9.235195,-0.515824,-0.30567,0.416586,33:18.6,1
1.050965,1.310076,7.026538,0.096553,-0.295849,0.076242,33:18.7,1
1.318758,1.908681,8.880882,-0.129311,0.052382,0.023211,33:18.8,1
1.913471,1.710792,12.851824,-0.075235,-0.030421,-0.199038,33:18.9,1
2.587519,-0.267194,12.820689,-0.297561,0.133335,0.011219,33:19.0,1
2.131268,0.454006,11.005863,-0.371174,0.496012,-0.06152,33:19.1,1
1.095871,1.193169,6.818321,0.051131,0.106227,-0.511522,33:19.2,1
1.444047,1.938319,7.171287,0.223401,-0.159346,-0.290513,33:19.3,1
2.413581,1.974843,10.395433,0.010051,-0.077895,-0.1724,33:19.4,1
1.042732,2.212549,11.61315,0.023257,-0.174767,-0.174057,33:19.5,1
1.004561,1.681902,8.519683,-0.041918,-0.345061,-0.051202,33:19.6,1
1.257236,0.403112,8.621621,-0.221798,-0.315822,0.294105,33:19.7,1
1.157543,1.413511,6.551875,0.209042,-0.189957,0.208161,33:19.8,1
1.21652,1.643732,9.257349,0.091112,0.026204,0.30228,33:19.9,1
2.302213,1.667981,12.353511,0.354182,-0.156421,-0.205627,33:20.0,1
2.172582,-1.015189,12.945979,-0.746338,0.801006,-0.025376,33:20.1,1
2.387535,0.112566,9.366023,-0.093836,0.519394,-0.184649,33:20.2,1
1.081202,1.549129,6.958729,-0.119069,0.176834,-0.308813,33:20.3,1
1.087638,2.225273,7.595206,0.204764,0.078159,-0.302689,33:20.4,1
1.809737,2.004033,11.670032,-0.115042,0.158533,0.081369,33:20.5,1
1.602268,1.940864,12.30097,-0.041776,-0.249228,-0.18239,33:20.6,1
0.018861,2.100432,10.030042,0.1726,0.115635,-0.042355,33:20.7,1
0.810115,0.970282,6.633156,-0.181396,-0.642875,0.439623,33:20.8,1
0.830623,1.790876,6.901249,0.321228,-0.121857,0.297307,33:20.9,1
1.224005,2.484384,9.526639,0.091401,-0.014214,0.17791,33:21.0,1
2.929109,1.676963,11.592044,0.102577,-0.175145,-0.031556,33:21.1,1
1.903442,0.518372,11.528427,-0.53215,0.716881,0.038425,33:21.2,1
1.638193,0.56253,8.741522,-0.655987,0.703481,0.104888,33:21.3,1
0.693358,1.326841,6.537805,0.159665,0.278922,-0.405057,33:21.4,1
1.443598,1.500629,9.03581,0.286427,0.227392,-0.308062,33:21.5,1
1.820664,2.300117,11.842324,-0.157903,0.173097,-0.041541,33:21.6,1
1.554966,-0.288899,13.748759,-0.27312,-0.253423,0.06448,33:21.7,1
0.452509,1.167422,10.933114,0.602676,0.386935,-0.193592,33:21.8,1
0.997376,1.27445,6.239475,-0.163797,-0.486909,0.276521,33:21.9,1
0.962648,1.654509,7.446116,0.024249,-0.242813,0.247984,33:22.0,1
1.315464,2.411635,10.695708,0.188553,0.042435,0.01692,33:22.1,1
1.84177,2.881508,10.273586,0.017055,-0.579054,-0.035276,33:22.2,1
1.542093,2.34173,10.104887,0.170245,-0.294196,-0.350048,33:22.3,1
1.960024,0.574954,8.219258,-0.574232,-0.170668,-0.102091,33:22.4,1
1.099613,1.639241,6.648574,0.404327,0.04288,-0.350435,33:22.5,1
2.128424,1.459764,9.540111,0.081194,0.214944,0.171834,33:22.6,1
1.945055,1.562002,12.602742,0.25173,0.28386,0.126119,33:22.7,1
1.500779,0.092059,13.369298,-0.579702,-0.023456,0.540088,33:22.8,1
0.667013,0.272284,11.072026,0.291517,0.731851,0.021043,33:22.9,1
0.599653,1.32744,6.792724,-0.047252,-0.186587,0.12702,33:23.0,1
0.523911,2.290088,7.337741,0.008966,-0.261496,0.07436,33:23.1,1
0.776735,2.599943,11.042537,0.262989,-0.151782,-0.142753,33:23.2,1
1.972448,2.504442,10.243049,-0.211706,-0.518349,-0.222195,33:23.3,1
1.551823,1.987717,10.471774,0.582674,-0.261739,-0.461697,33:23.4,1
1.530567,1.28867,7.01127,-0.393868,-0.274107,-0.115522,33:23.5,1
0.796045,2.041904,6.959328,0.195552,-0.067692,-0.231374,33:23.6,1
2.14968,1.770518,8.49244,0.145945,0.086102,0.072954,33:23.7,1
2.100432,1.065035,12.845238,-0.14533,0.103303,0.228327,33:23.8,1
1.941912,-0.97627,12.790153,-0.623884,-0.397106,0.694709,33:23.9,1
0.627944,1.00486,10.096355,-0.079936,0.316018,0.45901,33:24.0,1
1.044229,1.091231,7.235803,0.248682,-0.059655,0.128571,33:24.1,1
0.450114,1.996698,7.52111,0.037709,-0.124299,0.007423,33:24.2,1
0.9137,2.527494,11.085498,-0.022587,0.075123,-0.066969,33:24.3,1
1.417552,3.040627,10.802436,-0.430997,0.209085,-0.160255,33:24.4,1
1.936673,1.543291,10.547067,0.34445,0.453276,-0.320231,33:24.5,1
1.226699,1.043779,7.489376,-0.345125,0.059232,-0.26705,33:24.6,1
0.643212,1.924398,6.59753,0.319743,-0.018254,-0.455704,33:24.7,1
1.654958,1.561553,9.837842,0.217973,-0.136343,-0.140698,33:24.8,1
1.723516,0.844095,13.035942,-0.164273,-0.382741,-0.099297,33:24.9,1
1.261726,0.151335,12.182417,-0.209462,-0.379189,0.099879,33:25.0,1
0.458796,0.233365,9.998907,-0.200004,-0.186631,0.172177,33:25.1,1
0.736469,0.975671,7.273375,0.320835,0.077148,0.152602,33:25.2,1
0.55325,2.202819,7.784861,0.094979,0.074748,0.18484,33:25.3,1
1.262325,2.157913,11.762989,0.23937,-0.109674,0.013265,33:25.4,1
1.061592,3.321593,11.284733,-0.461612,0.598335,0.341874,33:25.5,1
0.980461,2.494263,9.235794,-0.408259,0.336331,0.046308,33:25.6,1
1.536555,0.727787,7.236851,-0.236111,0.000702,-0.121893,33:25.7,1
0.549358,2.045047,6.762038,0.340095,0.204379,-0.316003,33:25.8,1
1.53401,2.064657,9.551488,-0.005917,0.208082,-0.060196,33:25.9,1
1.557661,1.008453,11.846665,-0.005084,-0.2302,-0.174666,33:26.0,1
1.193468,0.364492,11.488909,0.564691,0.087959,-0.316475,33:26.1,1
0.541574,0.172591,10.145452,-0.484231,-0.542833,0.319887,33:26.2,1
0.522563,1.463507,7.153025,0.024893,-0.196624,0.259752,33:26.3,1
0.777483,1.891167,7.993976,0.386394,-0.058306,-0.100152,33:26.4,1
1.071322,2.453847,11.153905,0.013383,-0.371429,0.03222,33:26.5,1
1.932332,0.91849,12.789704,-0.047581,-0.059059,-0.172029,33:26.6,1
1.344205,1.120121,10.296339,-0.489862,-0.183711,0.069073,33:26.7,1
1.270258,0.925825,7.195836,0.210736,0.164557,-0.235537,33:26.8,1
0.751737,2.063459,6.975345,0.384428,0.152833,-0.143972,33:26.9,1
1.528022,2.215243,9.549542,-0.219374,0.342812,0.107864,33:27.0,1
1.443598,1.698219,11.650722,-0.32559,0.069367,0.356103,33:27.1,1
0.93271,1.202,10.157727,0.570995,0.590306,-0.212335,33:27.2,1
0.990191,-0.261955,10.188563,-0.03536,-0.30246,0.03863,33:27.3,1
0.648751,1.944756,6.189928,-0.07914,-0.235308,0.193426,33:27.4,1
0.901276,2.128125,8.629555,0.314103,-0.217808,-0.154185,33:27.5,1
1.366957,2.574197,11.835139,0.002336,-0.762931,-0.112726,33:27.6,1
2.169439,-0.392783,13.85414,0.147328,-0.142664,-0.051323,33:27.7,1
2.046694,0.414787,10.022109,-0.605834,-0.216178,0.122589,33:27.8,1
0.785566,1.697769,7.123087,0.41912,0.181953,-0.352391,33:27.9,1
1.09138,2.08726,6.699169,0.063251,0.116121,-0.117205,33:28.0,1
1.650917,3.023263,9.11754,0.006331,0.331557,0.178437,33:28.1,1
1.089884,2.804718,10.657987,-0.604005,0.126284,0.669467,33:28.3,1
0.683179,1.674268,10.107431,0.702011,0.564771,-0.287887,33:28.4,1
1.091081,0.376168,8.819061,-0.198331,-0.129647,0.064743,33:28.5,1
0.532892,1.736838,7.04001,-0.01352,-0.270186,0.057838,33:28.6,1
0.654439,2.074985,8.878038,0.179183,-0.088022,-0.129314,33:28.7,1
1.696871,2.117048,11.856544,-0.098483,-0.652902,-0.07276,33:28.8,1
2.41403,-0.132025,13.745316,0.578636,-0.544687,-0.724422,33:28.9,1
1.411714,0.900228,10.357711,-0.543852,-0.417411,0.033508,33:29.0,1
1.14437,1.104852,7.220984,0.074611,0.163937,-0.150401,33:29.1,1
0.962349,2.133064,6.852001,0.242241,0.121415,-0.004397,33:29.2,1
1.850602,2.109563,10.736873,-0.151964,0.131917,0.096548,33:29.3,1
0.666414,2.580634,11.48367,-0.763359,-0.333121,0.855032,33:29.4,1
1.063688,1.533711,9.29058,0.622926,1.012285,0.014141,33:29.5,1
0.802032,0.427062,8.566685,0.018989,-0.206388,0.117445,33:29.6,1
0.793799,1.64927,6.824608,-0.086145,0.009261,0.068966,33:29.7,1
0.904868,1.639241,8.774753,0.202586,-0.012825,-0.157765,33:29.8,1
1.415756,1.870959,12.507391,-0.172076,-0.549944,-0.19584,33:29.9,1
2.191892,0.272583,12.750785,0.232585,-0.177359,-0.389202,33:30.0,1
1.572181,0.371827,10.31984,-0.308105,-0.065224,-0.189991,33:30.1,1
0.936902,1.044378,7.390432,0.055465,-0.04861,-0.289176,33:30.2,1
0.905617,1.644031,7.407646,-0.08679,0.037848,0.208952,33:30.3,1
1.264421,2.427652,9.924662,0.077422,0.1448,0.305626,33:30.4,1
0.208217,2.450404,11.592942,-0.742042,-0.058034,0.800601,33:30.5,1
0.55295,1.922303,9.570797,0.410882,0.340827,0.152149,33:30.6,1
0.738414,0.750988,8.6559,0.051277,-0.123234,0.322807,33:30.7,1
0.415835,1.704955,6.660699,-0.02488,-0.09867,0.10109,33:30.8,1
0.529599,1.587,9.676627,0.189842,-0.049826,-0.299132,33:30.9,1
1.343157,1.421145,11.840228,-0.059337,-0.423711,-0.357159,33:31.0,1
1.480122,-0.177231,13.093123,0.464631,-0.274592,-0.540759,33:31.1,1
0.924927,1.062341,10.099947,-0.343577,-0.116276,-0.313311,33:31.2,1
0.650847,0.882714,7.322772,-0.047604,-0.001047,-0.238279,33:31.3,1
0.549807,1.72172,6.779552,-0.011545,0.06434,0.018634,33:31.4,1
0.313748,1.86078,11.167228,0.083873,-0.008057,0.201669,33:31.5,1
-1.028212,2.494712,11.261082,-0.651139,-0.335228,0.650105,33:31.6,1
-0.118853,2.362537,8.433163,0.413905,0.285473,0.073998,33:31.7,1
0.237855,0.582289,9.559271,0.209154,0.143677,0.336386,33:31.8,1
0.033979,1.670526,7.564969,0.301048,-0.292918,0.224419,33:31.9,1
0.161514,2.258503,8.688083,-0.182232,0.008874,0.122564,33:32.0,1
0.552351,1.448238,11.763737,-0.373639,-0.054667,-0.100815,33:32.1,1
0.756377,0.573008,12.905114,0.233656,0.293629,-0.43406,33:32.2,1
0.944686,0.439187,10.244696,-0.483716,-0.017184,-0.294411,33:32.3,1
0.705034,1.209185,7.882608,0.14883,0.144266,-0.337902,33:32.4,1
0.299677,2.262395,7.282506,-0.070995,-0.00695,0.085715,33:32.5,1
-0.407902,3.182382,9.923165,-0.056703,-0.427336,0.028096,33:32.6,1
-0.809517,1.811832,11.933784,-0.292712,-0.516634,0.168908,33:32.7,1
-0.117655,1.757196,9.922117,-0.134815,-0.279329,0.302974,33:32.8,1
-0.34623,0.820893,9.794881,0.333495,0.100769,0.218086,33:32.9,1
-0.082628,1.860331,6.935677,0.446255,0.015923,-0.043894,33:33.0,1
-0.222437,2.577939,7.813152,-0.1462,0.177164,0.124631,33:33.1,1
-0.283061,2.288741,11.336077,-0.499166,0.448054,0.153041,33:33.2,1
0.035327,1.149609,13.653258,-0.217318,0.893248,0.119315,33:33.3,1
-0.048349,0.82733,10.956616,0.33064,0.043245,-0.350851,33:33.4,1
0.746498,1.117277,8.13184,-0.042415,0.187515,-0.202748,33:33.5,1
-0.160466,2.140249,7.390731,-0.081158,0.015299,-0.065885,33:33.6,1
0.383503,2.208507,8.459359,-0.216949,-0.128933,-0.018509,33:33.7,1
0.26465,1.408421,11.575578,0.508687,-0.114225,-0.417107,33:33.8,1
-0.537532,0.119152,13.10899,-0.363451,-0.441962,0.220316,33:33.9,1
-0.154928,0.018561,11.342663,0.160565,-0.188504,-0.001432,33:34.0,1
0.715512,1.270408,9.132808,0.112588,-0.053898,0.028904,36:03.2,1
0.077239,2.072141,8.582552,-0.149578,-0.129171,0.087688,36:03.3,1
-0.15852,1.648073,10.984907,-0.241763,0.609936,0.326346,36:03.4,1
0.026944,2.839595,8.610095,-0.438367,0.362964,0.237946,36:03.5,1
0.273631,2.526596,9.516011,-0.041797,0.132455,-0.242102,36:03.6,1
0.556243,2.170337,10.013577,0.083679,0.256142,-0.140088,36:03.7,1
1.034798,1.300945,12.087215,0.212452,0.161373,0.020356,36:03.8,1
-0.122894,1.008453,13.126354,-0.27241,-0.056697,0.008756,36:03.9,1
0.794847,0.996777,8.323741,0.751022,0.19683,-0.461235,36:04.0,1
